0,28,633.428961027
0,19,449.850138990
0,13,284.596881354
0,28,621.874953291
0,15,362.212183168
0,23,446.918381311
0,19,427.100813199
0,15,355.392584175
0,17,399.781494422
0,34,630.157174836
